date,indicator,pillar,raw_value,z_score,z_3m_chg,z_6m_chg,z_12m_chg,z_trend_6m,pctile_expanding,direction_flag,streak_months,warning,expanding_mean_raw,expanding_std_raw
2024-07-31,i_pce_dev,inflation,0.8062,-0.1748,0.2511,0.4443,1.885,-0.3176,55.0,improving,4,improvement,0.6671,0.7961
2024-08-31,i_pce_dev,inflation,0.8733,-0.2586,-0.1272,0.2355,1.2064,-0.2783,50.5747,deteriorating,1,,0.6678,0.7948
2024-09-30,i_pce_dev,inflation,0.8386,-0.2146,-0.106,0.3563,1.0696,-0.219,53.4351,deteriorating,2,,0.6684,0.7934
2024-10-31,i_pce_dev,inflation,0.9865,-0.4001,-0.2253,0.0258,0.6151,-0.2147,45.6274,deteriorating,3,,0.6695,0.7922
2024-11-30,i_pce_dev,inflation,0.9807,-0.392,-0.1335,-0.2607,0.3934,-0.2581,46.2121,deteriorating,4,deterioration,0.6706,0.7911
2024-12-31,i_pce_dev,inflation,0.9886,-0.4012,-0.1866,-0.2926,0.1615,-0.3069,45.283,deteriorating,5,deterioration,0.6717,0.7899
2025-01-31,i_pce_dev,inflation,0.7801,-0.137,0.2631,0.0378,0.482,-0.3006,57.5188,improving,1,,0.6721,0.7886
2025-02-28,i_pce_dev,inflation,0.9686,-0.3754,0.0167,-0.1168,0.1187,-0.32,46.8165,flat,1,,0.6731,0.7874
2025-03-31,i_pce_dev,inflation,0.6703,0.0035,0.4047,0.2181,0.5744,-0.2837,63.4328,improving,1,,0.6731,0.786
2025-04-30,i_pce_dev,inflation,0.6148,0.074,0.2111,0.4741,0.4999,-0.2047,65.7993,improving,2,,0.6729,0.7847
2025-05-31,i_pce_dev,inflation,0.7839,-0.1412,0.2341,0.2508,-0.0099,-0.1629,56.6667,improving,3,improvement,0.6733,0.7834
2025-06-30,i_pce_dev,inflation,0.8074,-0.1709,-0.1744,0.2303,-0.0623,-0.1245,55.7196,deteriorating,1,,0.6737,0.7821
2025-07-31,i_pce_dev,inflation,0.863,-0.2417,-0.3157,-0.1046,-0.0669,-0.1419,51.4706,deteriorating,2,,0.6744,0.7808
2025-08-31,i_pce_dev,inflation,0.9124,-0.3043,-0.1631,0.071,-0.0458,-0.1301,47.9853,deteriorating,3,,0.6752,0.7796
2025-09-30,i_pce_dev,inflation,0.8251,-0.1919,-0.021,-0.1955,0.0226,-0.1627,54.0146,flat,1,,0.6757,0.7784
2025-10-31,i_pce_dev,inflation,0.7545,-0.1012,0.1405,-0.1752,0.299,-0.1919,59.6364,improving,1,,0.6759,0.7771
2025-11-30,i_pce_dev,inflation,0.8291,-0.1968,0.1076,-0.0555,0.1953,-0.2011,53.6232,improving,2,,0.6764,0.7758
2025-12-31,i_pce_dev,inflation,0.9711,-0.3791,-0.1872,-0.2082,0.0221,-0.2358,44.7653,deteriorating,1,,0.6774,0.7747
2026-01-31,i_pce_dev,inflation,1.1047,-0.5503,-0.4491,-0.3086,-0.4132,-0.2873,37.7698,deteriorating,2,,0.6788,0.7738
2026-02-28,i_pce_dev,inflation,1.0493,-0.4777,-0.281,-0.1734,-0.1024,-0.3162,40.1434,deteriorating,3,,0.6801,0.7728
2026-03-31,i_pce_dev,inflation,1.2538,-0.7406,-0.3615,-0.5486,-0.7441,-0.4076,30.7143,deteriorating,4,deterioration,0.682,0.7722
2026-04-30,i_pce_dev,inflation,1.3187,-0.8222,-0.2719,-0.7211,-0.8963,-0.5278,28.8256,deteriorating,5,deterioration,0.6841,0.7718
2026-05-31,i_pce_dev,inflation,1.412,-0.9403,-0.4626,-0.7435,-0.7991,-0.6517,27.6596,deteriorating,6,deterioration,0.6864,0.7717
2003-06-30,i_pce_mom,inflation,-0.2418,0.4167,,,,,100.0,,42,,-0.0834,0.3801
2003-07-31,i_pce_mom,inflation,-0.2067,0.3174,,,,,50.0,,43,,-0.0884,0.373
2003-08-31,i_pce_mom,inflation,-0.238,0.3925,,,,,66.6667,,44,,-0.0941,0.3666
2003-09-30,i_pce_mom,inflation,-0.3043,0.5594,0.1428,,,,100.0,improving,1,,-0.1019,0.3617
2003-10-31,i_pce_mom,inflation,-0.0325,-0.1883,-0.5057,,,,20.0,deteriorating,1,,-0.0994,0.3552
2003-11-30,i_pce_mom,inflation,-0.0262,-0.2025,-0.595,,,0.2159,16.6667,deteriorating,2,,-0.0969,0.3491
2003-12-31,i_pce_mom,inflation,0.11,-0.5796,-1.1391,-0.9963,,0.0498,14.2857,deteriorating,3,deterioration,-0.09,0.3451
2004-01-31,i_pce_mom,inflation,0.2548,-0.9675,-0.7793,-1.2849,,-0.1643,12.5,deteriorating,4,deterioration,-0.0789,0.3449
2004-02-29,i_pce_mom,inflation,0.3644,-1.2332,-1.0307,-1.6258,,-0.4353,11.1111,deteriorating,5,deterioration,-0.065,0.3482
2004-03-31,i_pce_mom,inflation,0.3959,-1.2696,-0.69,-1.8291,,-0.7401,10.0,deteriorating,6,deterioration,-0.0511,0.352
2004-04-30,i_pce_mom,inflation,0.4465,-1.3529,-0.3854,-1.1647,,-0.9342,9.0909,deteriorating,7,deterioration,-0.0364,0.357
2004-05-31,i_pce_mom,inflation,0.4004,-1.1808,0.0524,-0.9783,,-1.0973,33.3333,flat,1,,-0.0239,0.3594
2004-06-30,i_pce_mom,inflation,0.473,-1.3282,-0.0585,-0.7485,-1.7448,-1.2221,15.3846,flat,2,,-0.0101,0.3637
2004-07-31,i_pce_mom,inflation,0.1466,-0.424,0.9289,0.5435,-0.7414,-1.1315,57.1429,improving,1,,-0.0059,0.3596
2004-08-31,i_pce_mom,inflation,0.0466,-0.1442,1.0366,1.089,-0.5367,-0.95,73.3333,improving,2,,-0.0045,0.3548
2004-09-30,i_pce_mom,inflation,0.0886,-0.2589,1.0692,1.0107,-0.8184,-0.7815,56.25,improving,3,improvement,-0.0021,0.3504
2004-10-31,i_pce_mom,inflation,-0.0304,0.0796,0.5036,1.4325,0.2678,-0.5428,76.4706,improving,4,improvement,-0.0028,0.3459
2004-11-30,i_pce_mom,inflation,0.0568,-0.1703,-0.0261,1.0106,0.0322,-0.3743,66.6667,flat,1,,-0.0014,0.3417
2004-12-31,i_pce_mom,inflation,-0.0438,0.1227,0.3816,1.4508,0.7023,-0.1325,78.9474,improving,1,,-0.0024,0.3376
2005-01-31,i_pce_mom,inflation,0.1959,-0.5783,-0.6579,-0.1543,0.3892,-0.1582,40.0,deteriorating,1,,0.0022,0.3349
2005-02-28,i_pce_mom,inflation,0.2755,-0.8009,-0.6306,-0.6567,0.4324,-0.2677,33.3333,deteriorating,2,,0.0084,0.3335
2005-03-31,i_pce_mom,inflation,0.3065,-0.8761,-0.9988,-0.6172,0.3935,-0.3706,31.8182,deteriorating,3,deterioration,0.0151,0.3327
2005-04-30,i_pce_mom,inflation,0.1254,-0.3278,0.2505,-0.4074,1.0251,-0.4385,52.1739,improving,1,,0.0175,0.3294
2005-05-31,i_pce_mom,inflation,0.1143,-0.2908,0.51,-0.1205,0.89,-0.4585,54.1667,improving,2,,0.0195,0.3261
2005-06-30,i_pce_mom,inflation,0.0201,-0.0018,0.8743,-0.1244,1.3264,-0.4793,76.0,improving,3,,0.0195,0.3226
2005-07-31,i_pce_mom,inflation,-0.0565,0.2331,0.5609,0.8114,0.657,-0.3441,84.6154,improving,4,improvement,0.018,0.3194
2005-08-31,i_pce_mom,inflation,-0.0166,0.1071,0.3979,0.9079,0.2513,-0.1927,77.7778,improving,5,improvement,0.0173,0.3162
2005-09-30,i_pce_mom,inflation,-0.0623,0.2493,0.2511,1.1254,0.5082,-0.0052,85.7143,improving,6,improvement,0.0157,0.3132
2005-10-31,i_pce_mom,inflation,0.1577,-0.4482,-0.6812,-0.1204,-0.5277,-0.0252,37.931,deteriorating,1,,0.0185,0.3107
2005-11-30,i_pce_mom,inflation,0.1291,-0.3525,-0.4595,-0.0616,-0.1822,-0.0355,43.3333,deteriorating,2,,0.0205,0.3081
2005-12-31,i_pce_mom,inflation,0.1945,-0.5578,-0.8071,-0.5561,-0.6805,-0.1282,35.4839,deteriorating,3,deterioration,0.0238,0.3061
2006-01-31,i_pce_mom,inflation,0.0275,-0.0121,0.436,-0.2452,0.5662,-0.169,68.75,improving,1,,0.0238,0.3032
2006-02-28,i_pce_mom,inflation,-0.0212,0.1471,0.4995,0.04,0.9479,-0.1624,81.8182,improving,2,,0.023,0.3005
2006-03-31,i_pce_mom,inflation,-0.0253,0.1595,0.7173,-0.0898,1.0356,-0.1773,82.3529,improving,3,,0.0222,0.2979
2006-04-30,i_pce_mom,inflation,0.097,-0.2488,-0.2366,0.1994,0.079,-0.1441,51.4286,deteriorating,1,,0.0235,0.2954
2006-05-31,i_pce_mom,inflation,0.1025,-0.2652,-0.4123,0.0873,0.0256,-0.1296,47.2222,deteriorating,2,,0.0248,0.2931
2006-06-30,i_pce_mom,inflation,0.3149,-0.9737,-1.1332,-0.4158,-0.9719,-0.1989,16.2162,deteriorating,3,deterioration,0.0296,0.293
2006-07-31,i_pce_mom,inflation,0.4033,-1.2482,-0.9994,-1.236,-1.4812,-0.4049,10.5263,deteriorating,4,deterioration,0.0358,0.2944
2006-08-31,i_pce_mom,inflation,0.5336,-1.6395,-1.3743,-1.7865,-1.7465,-0.7026,2.5641,deteriorating,5,deterioration,0.0438,0.2988
2006-09-30,i_pce_mom,inflation,0.4381,-1.2912,-0.3176,-1.4507,-1.5405,-0.9444,10.0,deteriorating,6,deterioration,0.0501,0.3005
2006-10-31,i_pce_mom,inflation,0.1347,-0.2794,0.9687,-0.0307,0.1688,-0.9495,51.2195,improving,1,,0.0514,0.2983
2006-11-30,i_pce_mom,inflation,-0.1243,0.5831,2.2225,0.8483,0.9355,-0.8081,100.0,improving,2,,0.0487,0.2968
2006-12-31,i_pce_mom,inflation,-0.2802,1.0897,2.3809,2.0633,1.6475,-0.4643,100.0,improving,3,improvement,0.0437,0.2972
2007-01-31,i_pce_mom,inflation,-0.0453,0.297,0.5764,1.5452,0.3091,-0.2067,86.3636,improving,4,improvement,0.0424,0.2952
2007-02-28,i_pce_mom,inflation,-0.1149,0.5278,-0.0553,2.1672,0.3807,0.1545,93.3333,flat,1,,0.0401,0.2936
2007-03-31,i_pce_mom,inflation,-0.229,0.9044,-0.1853,2.1956,0.7449,0.5204,97.8261,deteriorating,1,,0.0362,0.2932
2007-04-30,i_pce_mom,inflation,-0.2859,1.0813,0.7843,1.3608,1.3301,0.7472,97.8723,improving,1,,0.0316,0.2936
2007-05-31,i_pce_mom,inflation,-0.2086,0.8083,0.2805,0.2252,1.0735,0.7847,93.75,improving,2,,0.0282,0.2929
2007-06-30,i_pce_mom,inflation,-0.3283,1.1964,0.292,0.1067,2.1701,0.8025,100.0,improving,3,,0.0232,0.2938
2007-07-31,i_pce_mom,inflation,-0.4593,1.6014,0.52,1.3044,2.8495,1.0199,100.0,improving,4,improvement,0.0166,0.2972
2007-08-31,i_pce_mom,inflation,-0.5716,1.9152,1.1069,1.3875,3.5547,1.2512,100.0,improving,5,improvement,0.0087,0.303
2007-09-30,i_pce_mom,inflation,-0.2747,0.9235,-0.2729,0.0191,2.2147,1.2544,90.3846,deteriorating,1,,0.0049,0.3027
2007-10-31,i_pce_mom,inflation,-0.0275,0.1062,-1.4952,-0.9752,0.3856,1.0918,60.3774,deteriorating,2,,0.0045,0.3007
2007-11-30,i_pce_mom,inflation,0.2602,-0.841,-2.7562,-1.6493,-1.4241,0.8169,22.2222,deteriorating,3,deterioration,0.0078,0.3001
